SD,owop,owgp,gwgp,gwop,county
2002-04-01,76562.0,443846.0,694246.0,6996.0,ANDERSON
2002-05-01,76585.0,479323.0,831217.0,5409.0,ANDERSON
2002-06-01,72200.0,462994.0,821002.0,5815.0,ANDERSON
2002-07-01,71249.0,496454.0,850158.0,8278.0,ANDERSON
2002-08-01,76884.0,494989.0,815498.0,7601.0,ANDERSON
2002-09-01,69279.0,474559.0,749451.0,7433.0,ANDERSON
2002-10-01,74548.0,481570.0,779571.0,8000.0,ANDERSON
2002-11-01,73517.0,483258.0,829640.0,8955.0,ANDERSON
2002-12-01,74304.0,469397.0,818809.0,8395.0,ANDERSON
2003-01-01,73875.0,504540.0,865828.0,10206.0,ANDERSON
2003-02-01,66539.0,516800.0,727780.0,6446.0,ANDERSON
2003-03-01,81566.0,579559.0,794588.0,9618.0,ANDERSON
2003-04-01,76809.0,579050.0,777689.0,7452.0,ANDERSON
2003-05-01,81856.0,601225.0,787458.0,8647.0,ANDERSON
2003-06-01,77088.0,467895.0,699099.0,6749.0,ANDERSON
2003-07-01,83348.0,595560.0,808867.0,7282.0,ANDERSON
2003-08-01,85230.0,590130.0,790938.0,6354.0,ANDERSON
2003-09-01,79989.0,566128.0,713771.0,6272.0,ANDERSON
2003-10-01,79715.0,580740.0,670228.0,5675.0,ANDERSON
2003-11-01,74217.0,552529.0,662865.0,5510.0,ANDERSON
2003-12-01,79188.0,567947.0,707380.0,6064.0,ANDERSON
2004-01-01,76195.0,581404.0,660455.0,5841.0,ANDERSON
2004-02-01,70377.0,502643.0,618407.0,6322.0,ANDERSON
2004-03-01,73655.0,538957.0,611312.0,6814.0,ANDERSON
2004-04-01,67763.0,522909.0,587356.0,4329.0,ANDERSON
2004-05-01,70820.0,473372.0,530893.0,5554.0,ANDERSON
2004-06-01,64477.0,496293.0,585864.0,7081.0,ANDERSON
2004-07-01,74169.0,630284.0,620786.0,4986.0,ANDERSON
2004-08-01,67925.0,643668.0,586691.0,8074.0,ANDERSON
2004-09-01,69870.0,612134.0,576203.0,5321.0,ANDERSON
2004-10-01,71986.0,621831.0,621976.0,8210.0,ANDERSON
2004-11-01,67585.0,601415.0,612054.0,8738.0,ANDERSON
2004-12-01,72055.0,627455.0,585656.0,5977.0,ANDERSON
2005-01-01,67332.0,605217.0,621479.0,7593.0,ANDERSON
2005-02-01,55919.0,361401.0,588557.0,6377.0,ANDERSON
2005-03-01,61355.0,373079.0,790838.0,8317.0,ANDERSON
2005-04-01,62248.0,355366.0,692705.0,7265.0,ANDERSON
2005-05-01,61467.0,322673.0,717202.0,7214.0,ANDERSON
2005-06-01,60585.0,348446.0,652589.0,6405.0,ANDERSON
2005-07-01,57462.0,328331.0,638402.0,6869.0,ANDERSON
2005-08-01,59845.0,339897.0,623909.0,6466.0,ANDERSON
2005-09-01,53392.0,264925.0,540855.0,5051.0,ANDERSON
2005-10-01,61794.0,344530.0,566217.0,5153.0,ANDERSON
2005-11-01,58410.0,317275.0,467609.0,5424.0,ANDERSON
2005-12-01,60456.0,339329.0,480908.0,5294.0,ANDERSON
2006-01-01,60865.0,334943.0,582696.0,6327.0,ANDERSON
2006-02-01,57480.0,482208.0,627108.0,7668.0,ANDERSON
2006-03-01,65038.0,518962.0,634082.0,7478.0,ANDERSON
2006-04-01,61240.0,492570.0,568284.0,7776.0,ANDERSON
2006-05-01,66134.0,526423.0,591752.0,7805.0,ANDERSON
2006-06-01,64736.0,529857.0,621012.0,8258.0,ANDERSON
2006-07-01,64193.0,524205.0,676415.0,7072.0,ANDERSON
2006-08-01,61899.0,440055.0,609151.0,5735.0,ANDERSON
2006-09-01,57852.0,433212.0,572824.0,7277.0,ANDERSON
2006-10-01,61268.0,443917.0,618111.0,7699.0,ANDERSON
2006-11-01,60056.0,417776.0,597766.0,6385.0,ANDERSON
2006-12-01,60568.0,426924.0,589349.0,5968.0,ANDERSON
2007-01-01,59068.0,415981.0,550953.0,6670.0,ANDERSON
2007-02-01,52285.0,425208.0,622943.0,6517.0,ANDERSON
2007-03-01,58501.0,491710.0,732703.0,7924.0,ANDERSON
2007-04-01,57205.0,465238.0,727989.0,7696.0,ANDERSON
2007-05-01,56558.0,424558.0,664816.0,6755.0,ANDERSON
2007-06-01,52088.0,457126.0,687938.0,7715.0,ANDERSON
2007-07-01,55481.0,462379.0,784088.0,7239.0,ANDERSON
2007-08-01,55710.0,466479.0,771471.0,8760.0,ANDERSON
2007-09-01,53230.0,447063.0,706721.0,6704.0,ANDERSON
2007-10-01,57303.0,469296.0,727253.0,7100.0,ANDERSON
2007-11-01,56829.0,442118.0,734226.0,8078.0,ANDERSON
2007-12-01,59226.0,490985.0,732835.0,7574.0,ANDERSON
2008-01-01,57615.0,480458.0,711383.0,7354.0,ANDERSON
2008-02-01,56388.0,479170.0,607204.0,6485.0,ANDERSON
2008-03-01,59577.0,509404.0,657050.0,5343.0,ANDERSON
2008-04-01,57990.0,493533.0,640013.0,7496.0,ANDERSON
2008-05-01,60235.0,511706.0,652143.0,6579.0,ANDERSON
2008-06-01,55832.0,423726.0,600232.0,5904.0,ANDERSON
2008-07-01,56358.0,373687.0,624528.0,6770.0,ANDERSON
2008-08-01,57166.0,374215.0,593123.0,5645.0,ANDERSON
2008-09-01,48589.0,160721.0,411229.0,4574.0,ANDERSON
2008-10-01,58576.0,323711.0,581506.0,6248.0,ANDERSON
2008-11-01,54518.0,368587.0,564770.0,5481.0,ANDERSON
2008-12-01,55782.0,355904.0,546986.0,6062.0,ANDERSON
2009-01-01,56003.0,331565.0,570064.0,6412.0,ANDERSON
2009-02-01,52188.0,389596.0,514458.0,5541.0,ANDERSON
2009-03-01,56562.0,417774.0,550692.0,6842.0,ANDERSON
2009-04-01,55386.0,404303.0,545629.0,6593.0,ANDERSON
2009-05-01,54711.0,402789.0,571496.0,6243.0,ANDERSON
2009-06-01,51623.0,377524.0,555858.0,7090.0,ANDERSON
2009-07-01,49403.0,396861.0,539211.0,4872.0,ANDERSON
2009-08-01,53919.0,416415.0,527060.0,6147.0,ANDERSON
2009-09-01,52549.0,387357.0,494905.0,5548.0,ANDERSON
2009-10-01,51474.0,383684.0,510382.0,6279.0,ANDERSON
2009-11-01,50300.0,353014.0,519680.0,5876.0,ANDERSON
2009-12-01,54886.0,343130.0,531923.0,6330.0,ANDERSON
2010-01-01,54890.0,352690.0,512838.0,5933.0,ANDERSON
2010-02-01,46730.0,240847.0,434447.0,5369.0,ANDERSON
2010-03-01,51819.0,258214.0,404482.0,4697.0,ANDERSON
2010-04-01,50305.0,247288.0,393261.0,4249.0,ANDERSON
2010-05-01,52656.0,245829.0,383011.0,4150.0,ANDERSON
2010-06-01,50772.0,249156.0,381177.0,4183.0,ANDERSON
2010-07-01,52969.0,259228.0,393285.0,3759.0,ANDERSON
2010-08-01,52868.0,281081.0,370687.0,3410.0,ANDERSON
2010-09-01,52336.0,276809.0,355899.0,4164.0,ANDERSON
2010-10-01,51715.0,278546.0,394424.0,3927.0,ANDERSON
2010-11-01,52103.0,264644.0,477107.0,5087.0,ANDERSON
2010-12-01,53941.0,268947.0,496148.0,5830.0,ANDERSON
2011-01-01,52044.0,254075.0,445968.0,5399.0,ANDERSON
2011-02-01,47090.0,246116.0,385019.0,4014.0,ANDERSON
2011-03-01,53296.0,280707.0,459765.0,5006.0,ANDERSON
2011-04-01,52117.0,258861.0,446986.0,4324.0,ANDERSON
2011-05-01,54527.0,277259.0,456525.0,4831.0,ANDERSON
2011-06-01,52195.0,258298.0,426096.0,4696.0,ANDERSON
2011-07-01,53605.0,286742.0,376523.0,4886.0,ANDERSON
2011-08-01,53538.0,270382.0,427960.0,4620.0,ANDERSON
2011-09-01,54868.0,256475.0,400619.0,4681.0,ANDERSON
2011-10-01,54767.0,259841.0,414173.0,5023.0,ANDERSON
2011-11-01,53088.0,250420.0,383616.0,4275.0,ANDERSON
2011-12-01,53572.0,259150.0,397627.0,4330.0,ANDERSON
2012-01-01,56038.0,251734.0,387685.0,4402.0,ANDERSON
2012-02-01,49669.0,183203.0,324596.0,4487.0,ANDERSON
2012-03-01,51067.0,182876.0,343016.0,4351.0,ANDERSON
2012-04-01,50832.0,176992.0,334857.0,4117.0,ANDERSON
2012-05-01,51594.0,174150.0,334521.0,4520.0,ANDERSON
2012-06-01,51064.0,159402.0,321025.0,4773.0,ANDERSON
2012-07-01,51707.0,148014.0,308128.0,3839.0,ANDERSON
2012-08-01,52220.0,164396.0,307696.0,4185.0,ANDERSON
2012-09-01,49655.0,144300.0,294035.0,4049.0,ANDERSON
2012-10-01,51725.0,141113.0,309388.0,4466.0,ANDERSON
2012-11-01,51223.0,121294.0,303529.0,4047.0,ANDERSON
2012-12-01,51041.0,136124.0,261976.0,4070.0,ANDERSON
2013-01-01,53550.0,136685.0,256131.0,4070.0,ANDERSON
2013-02-01,46469.0,95333.0,228003.0,3624.0,ANDERSON
2013-03-01,53873.0,95055.0,243731.0,4152.0,ANDERSON
2013-04-01,51390.0,105793.0,242907.0,4450.0,ANDERSON
2013-05-01,53428.0,109579.0,265961.0,4032.0,ANDERSON
2013-06-01,53148.0,97239.0,256787.0,3378.0,ANDERSON
2013-07-01,55810.0,108204.0,260851.0,3420.0,ANDERSON
2013-08-01,53547.0,94869.0,256422.0,4340.0,ANDERSON
2013-09-01,52432.0,89999.0,250361.0,4503.0,ANDERSON
2013-10-01,56241.0,90917.0,277665.0,4385.0,ANDERSON
2013-11-01,55965.0,84589.0,266102.0,3617.0,ANDERSON
2013-12-01,54592.0,82709.0,231657.0,3705.0,ANDERSON
2014-01-01,55273.0,91311.0,219579.0,3536.0,ANDERSON
2014-02-01,52252.0,99304.0,199097.0,3428.0,ANDERSON
2014-03-01,55040.0,101615.0,232720.0,3179.0,ANDERSON
2014-04-01,53939.0,104520.0,226891.0,3414.0,ANDERSON
2014-05-01,59517.0,110905.0,234363.0,2978.0,ANDERSON
2014-06-01,55411.0,111749.0,212880.0,3201.0,ANDERSON
2014-07-01,57201.0,113035.0,221676.0,3310.0,ANDERSON
2014-08-01,56906.0,93292.0,214674.0,3352.0,ANDERSON
2014-09-01,54871.0,110297.0,215300.0,3226.0,ANDERSON
2014-10-01,56788.0,110255.0,236425.0,3376.0,ANDERSON
2014-11-01,53012.0,113164.0,226436.0,2754.0,ANDERSON
2014-12-01,58562.0,114314.0,250292.0,3602.0,ANDERSON
2015-01-01,57852.0,107625.0,237636.0,2882.0,ANDERSON
2015-02-01,52134.0,152363.0,220873.0,3279.0,ANDERSON
2015-03-01,54678.0,154330.0,268267.0,3472.0,ANDERSON
2015-04-01,52550.0,138463.0,250688.0,2640.0,ANDERSON
2015-05-01,46512.0,135343.0,232826.0,2870.0,ANDERSON
2015-06-01,45426.0,125649.0,217120.0,2974.0,ANDERSON
2015-07-01,52727.0,140682.0,220989.0,2634.0,ANDERSON
2015-08-01,61083.0,152198.0,255846.0,3013.0,ANDERSON
2015-09-01,56517.0,148969.0,213807.0,2184.0,ANDERSON
2015-10-01,54303.0,140591.0,233878.0,2834.0,ANDERSON
2015-11-01,51311.0,134235.0,239350.0,3640.0,ANDERSON
2015-12-01,46700.0,119059.0,244992.0,3652.0,ANDERSON
2016-01-01,50365.0,128144.0,232422.0,3109.0,ANDERSON
2016-02-01,48530.0,111986.0,225488.0,2764.0,ANDERSON
2016-03-01,46865.0,103051.0,235013.0,3221.0,ANDERSON
2016-04-01,46320.0,113660.0,224351.0,2466.0,ANDERSON
2016-05-01,44498.0,112326.0,230423.0,2725.0,ANDERSON
2016-06-01,45372.0,106892.0,224769.0,2566.0,ANDERSON
2016-07-01,48949.0,113276.0,242529.0,3477.0,ANDERSON
2016-08-01,48098.0,102907.0,228153.0,2721.0,ANDERSON
2016-09-01,44909.0,102539.0,227907.0,3291.0,ANDERSON
2016-10-01,47138.0,74787.0,191879.0,2849.0,ANDERSON
2016-11-01,46407.0,107950.0,206838.0,3189.0,ANDERSON
2016-12-01,46993.0,102470.0,212489.0,2572.0,ANDERSON
2017-01-01,45149.0,107410.0,198755.0,1853.0,ANDERSON
1993-01-01,132.0,6.0,72473.0,286.0,ANGELINA
1993-02-01,121.0,8.0,73324.0,242.0,ANGELINA
1993-03-01,154.0,7.0,70975.0,299.0,ANGELINA
1993-04-01,146.0,6.0,68704.0,281.0,ANGELINA
1993-05-01,157.0,6.0,62583.0,207.0,ANGELINA
1993-06-01,130.0,5.0,67839.0,301.0,ANGELINA
1993-07-01,138.0,6.0,68634.0,225.0,ANGELINA
1993-08-01,148.0,7.0,83864.0,247.0,ANGELINA
1993-09-01,110.0,6.0,70180.0,201.0,ANGELINA
1993-10-01,149.0,7.0,74373.0,245.0,ANGELINA
1993-11-01,161.0,7.0,71301.0,406.0,ANGELINA
1993-12-01,170.0,6.0,67551.0,140.0,ANGELINA
1994-01-01,148.0,6.0,69023.0,217.0,ANGELINA
1994-02-01,74.0,6.0,59301.0,415.0,ANGELINA
1994-03-01,118.0,6.0,58921.0,238.0,ANGELINA
1994-04-01,598.0,473.0,62355.0,296.0,ANGELINA
1994-05-01,172.0,124.0,50332.0,166.0,ANGELINA
1994-06-01,107.0,207.0,49858.0,121.0,ANGELINA
1994-07-01,97.0,7.0,67860.0,359.0,ANGELINA
1994-08-01,96.0,7.0,66804.0,349.0,ANGELINA
1994-09-01,131.0,4.0,53347.0,204.0,ANGELINA
1994-10-01,110.0,10.0,59426.0,369.0,ANGELINA
1994-11-01,188.0,4.0,79507.0,223.0,ANGELINA
1994-12-01,102.0,4.0,72525.0,181.0,ANGELINA
1995-01-01,133.0,4.0,73487.0,295.0,ANGELINA
1995-02-01,98.0,4.0,62984.0,122.0,ANGELINA
1995-03-01,169.0,4.0,70051.0,98.0,ANGELINA
1995-04-01,116.0,4.0,63548.0,102.0,ANGELINA
1995-05-01,97.0,4.0,64071.0,193.0,ANGELINA
1995-06-01,104.0,4.0,61846.0,242.0,ANGELINA
1995-07-01,115.0,4.0,60258.0,68.0,ANGELINA
1995-08-01,87.0,4.0,62039.0,117.0,ANGELINA
1995-09-01,82.0,4.0,57277.0,637.0,ANGELINA
1995-10-01,176.0,4.0,72555.0,39.0,ANGELINA
1995-11-01,171.0,4.0,66750.0,35.0,ANGELINA
1995-12-01,134.0,7.0,122935.0,2226.0,ANGELINA
1996-01-01,193.0,4.0,117627.0,2627.0,ANGELINA
1996-02-01,255.0,4.0,79186.0,1208.0,ANGELINA
1996-03-01,140.0,3.0,98441.0,1702.0,ANGELINA
1996-04-01,170.0,3.0,113566.0,1869.0,ANGELINA
1996-05-01,156.0,4.0,75425.0,715.0,ANGELINA
1996-06-01,145.0,4.0,68957.0,548.0,ANGELINA
1996-07-01,151.0,5.0,66242.0,452.0,ANGELINA
1996-08-01,139.0,4.0,76930.0,570.0,ANGELINA
1996-09-01,129.0,4.0,53007.0,128.0,ANGELINA
1996-10-01,115.0,4.0,50087.0,147.0,ANGELINA
1996-11-01,23443.0,9313.0,46391.0,248.0,ANGELINA
1996-12-01,22775.0,7446.0,54438.0,127.0,ANGELINA
1997-01-01,23488.0,2419.0,62729.0,129.0,ANGELINA
1997-02-01,24826.0,6995.0,43555.0,42.0,ANGELINA
1997-03-01,21949.0,8638.0,46087.0,216.0,ANGELINA
1997-04-01,20690.0,11895.0,36556.0,81.0,ANGELINA
1997-05-01,7454.0,1287.0,45643.0,59.0,ANGELINA
1997-06-01,30255.0,31124.0,35377.0,167.0,ANGELINA
1997-07-01,36496.0,61690.0,41988.0,125.0,ANGELINA
1997-08-01,27184.0,38971.0,46997.0,44.0,ANGELINA
1997-09-01,24161.0,50581.0,49123.0,190.0,ANGELINA
1997-10-01,15544.0,28355.0,47088.0,229.0,ANGELINA
1997-11-01,14632.0,32446.0,46668.0,156.0,ANGELINA
1997-12-01,11441.0,25355.0,59358.0,143.0,ANGELINA
1998-01-01,8799.0,25978.0,53190.0,164.0,ANGELINA
1998-02-01,6639.0,23038.0,45564.0,304.0,ANGELINA
1998-03-01,4256.0,18935.0,46473.0,130.0,ANGELINA
1998-04-01,6385.0,19228.0,46663.0,58.0,ANGELINA
1998-05-01,4540.0,11075.0,45134.0,283.0,ANGELINA
1998-06-01,4548.0,10391.0,48374.0,133.0,ANGELINA
1998-07-01,4989.0,16592.0,57967.0,42.0,ANGELINA
1998-08-01,3416.0,16102.0,58886.0,53.0,ANGELINA
1998-09-01,3207.0,8407.0,56357.0,323.0,ANGELINA
1998-10-01,2595.0,10782.0,57498.0,64.0,ANGELINA
1998-11-01,2384.0,10806.0,55321.0,206.0,ANGELINA
1998-12-01,1864.0,7134.0,53965.0,236.0,ANGELINA
1999-01-01,1764.0,7893.0,53063.0,43.0,ANGELINA
1999-02-01,1513.0,5153.0,48778.0,60.0,ANGELINA
1999-03-01,1834.0,5166.0,54931.0,162.0,ANGELINA
1999-04-01,2700.0,8698.0,51188.0,237.0,ANGELINA
1999-05-01,1747.0,5819.0,52665.0,37.0,ANGELINA
1999-06-01,1574.0,7193.0,52109.0,144.0,ANGELINA
1999-07-01,1729.0,8191.0,49999.0,219.0,ANGELINA
1999-08-01,1796.0,14239.0,49943.0,101.0,ANGELINA
1999-09-01,1504.0,10073.0,47211.0,153.0,ANGELINA
1999-10-01,1621.0,6479.0,48527.0,152.0,ANGELINA
1999-11-01,1155.0,5883.0,45700.0,29.0,ANGELINA
1999-12-01,1099.0,4016.0,47878.0,187.0,ANGELINA
2000-01-01,1122.0,2097.0,43450.0,239.0,ANGELINA
2000-02-01,1319.0,5843.0,45946.0,57.0,ANGELINA
2000-03-01,1974.0,3441.0,49546.0,26.0,ANGELINA
2000-04-01,1700.0,1425.0,49151.0,99.0,ANGELINA
2000-05-01,1342.0,4778.0,45370.0,203.0,ANGELINA
2000-06-01,1174.0,5306.0,46606.0,94.0,ANGELINA
2000-07-01,1285.0,5830.0,46271.0,73.0,ANGELINA
2000-08-01,1378.0,6330.0,43928.0,85.0,ANGELINA
2000-09-01,782.0,4961.0,38972.0,93.0,ANGELINA
2000-10-01,972.0,5083.0,47652.0,78.0,ANGELINA
2000-11-01,833.0,4088.0,46476.0,79.0,ANGELINA
2000-12-01,857.0,2789.0,45483.0,138.0,ANGELINA
2001-01-01,596.0,2686.0,45907.0,194.0,ANGELINA
2001-02-01,650.0,2325.0,39802.0,99.0,ANGELINA
2001-03-01,627.0,3576.0,41145.0,70.0,ANGELINA
2001-04-01,777.0,3298.0,37575.0,56.0,ANGELINA
2001-05-01,530.0,2454.0,43352.0,117.0,ANGELINA
2001-06-01,110.0,870.0,42146.0,55.0,ANGELINA
2001-07-01,119.0,205.0,44445.0,272.0,ANGELINA
2001-08-01,86.0,98.0,38076.0,107.0,ANGELINA
2001-09-01,28.0,1772.0,40412.0,47.0,ANGELINA
2001-10-01,86.0,2035.0,37481.0,44.0,ANGELINA
2001-11-01,311.0,1990.0,36069.0,75.0,ANGELINA
2001-12-01,685.0,2029.0,42647.0,101.0,ANGELINA
2002-01-01,1078.0,1951.0,38130.0,108.0,ANGELINA
2002-02-01,612.0,2809.0,41279.0,54.0,ANGELINA
2002-03-01,1020.0,2530.0,40721.0,116.0,ANGELINA
2002-04-01,671.0,2338.0,37120.0,122.0,ANGELINA
2002-05-01,999.0,2558.0,42783.0,195.0,ANGELINA
2002-06-01,759.0,4875.0,41258.0,22.0,ANGELINA
2002-07-01,784.0,1408.0,38987.0,94.0,ANGELINA
2002-08-01,763.0,3489.0,38786.0,105.0,ANGELINA
2002-09-01,1120.0,4523.0,30018.0,86.0,ANGELINA
2002-10-01,963.0,3104.0,39606.0,56.0,ANGELINA
2002-11-01,950.0,4042.0,58960.0,81.0,ANGELINA
2002-12-01,618.0,3364.0,71084.0,57.0,ANGELINA
2003-01-01,1018.0,3487.0,58108.0,96.0,ANGELINA
2003-02-01,762.0,3384.0,48146.0,30.0,ANGELINA
2003-03-01,703.0,4088.0,66246.0,104.0,ANGELINA
2003-04-01,711.0,2261.0,71075.0,89.0,ANGELINA
2003-05-01,622.0,2121.0,78909.0,146.0,ANGELINA
2003-06-01,277.0,1074.0,96503.0,261.0,ANGELINA
2003-07-01,279.0,224.0,95219.0,281.0,ANGELINA
2003-08-01,182.0,270.0,97586.0,273.0,ANGELINA
2003-09-01,219.0,222.0,96735.0,324.0,ANGELINA
2003-10-01,461.0,292.0,92191.0,271.0,ANGELINA
2003-11-01,579.0,1158.0,86213.0,260.0,ANGELINA
2003-12-01,855.0,3591.0,82911.0,203.0,ANGELINA
2004-01-01,727.0,1671.0,88473.0,259.0,ANGELINA
2004-02-01,497.0,916.0,75746.0,158.0,ANGELINA
2004-03-01,730.0,1160.0,85304.0,188.0,ANGELINA
2004-04-01,592.0,332.0,80392.0,372.0,ANGELINA
2004-05-01,420.0,1088.0,100482.0,204.0,ANGELINA
2004-06-01,484.0,291.0,109693.0,209.0,ANGELINA
2004-07-01,347.0,260.0,103494.0,250.0,ANGELINA
2004-08-01,431.0,915.0,95110.0,201.0,ANGELINA
2004-09-01,417.0,1650.0,64283.0,136.0,ANGELINA
2004-10-01,342.0,498.0,62738.0,314.0,ANGELINA
2004-11-01,414.0,370.0,124914.0,82.0,ANGELINA
2004-12-01,310.0,311.0,78366.0,159.0,ANGELINA
2005-01-01,250.0,248.0,103291.0,338.0,ANGELINA
2005-02-01,177.0,1.0,90422.0,600.0,ANGELINA
2005-03-01,232.0,369.0,97681.0,153.0,ANGELINA
2005-04-01,317.0,573.0,83980.0,210.0,ANGELINA
2005-05-01,413.0,379.0,80968.0,345.0,ANGELINA
2005-06-01,575.0,1.0,68344.0,153.0,ANGELINA
2005-07-01,97.0,1.0,78078.0,151.0,ANGELINA
2005-08-01,598.0,1.0,74096.0,163.0,ANGELINA
2005-09-01,334.0,1.0,110363.0,301.0,ANGELINA
2005-10-01,420.0,209.0,134022.0,383.0,ANGELINA
2005-11-01,139.0,436.0,159567.0,444.0,ANGELINA
2005-12-01,538.0,1324.0,301777.0,697.0,ANGELINA
2006-01-01,482.0,1.0,280248.0,564.0,ANGELINA
2006-02-01,194.0,1.0,242379.0,392.0,ANGELINA
2006-03-01,374.0,1.0,341030.0,628.0,ANGELINA
2006-04-01,502.0,1.0,291087.0,499.0,ANGELINA
2006-05-01,343.0,1308.0,299647.0,548.0,ANGELINA
2006-06-01,354.0,554.0,294905.0,585.0,ANGELINA
2006-07-01,362.0,964.0,286536.0,435.0,ANGELINA
2006-08-01,410.0,2000.0,320973.0,493.0,ANGELINA
2006-09-01,437.0,2432.0,276658.0,331.0,ANGELINA
2006-10-01,394.0,1698.0,237008.0,311.0,ANGELINA
2006-11-01,362.0,1059.0,324670.0,306.0,ANGELINA
2006-12-01,222.0,306.0,458513.0,566.0,ANGELINA
2007-01-01,218.0,1060.0,546296.0,797.0,ANGELINA
2007-02-01,209.0,265.0,455866.0,553.0,ANGELINA
2007-03-01,444.0,120.0,455969.0,852.0,ANGELINA
2007-04-01,298.0,211.0,497825.0,1091.0,ANGELINA
2007-05-01,296.0,662.0,509371.0,1384.0,ANGELINA
2007-06-01,265.0,241.0,478575.0,718.0,ANGELINA
2007-07-01,289.0,443.0,791172.0,687.0,ANGELINA
2007-08-01,95.0,296.0,841489.0,1440.0,ANGELINA
2007-09-01,253.0,1774.0,760503.0,1179.0,ANGELINA
2007-10-01,191.0,1231.0,764067.0,1452.0,ANGELINA
2007-11-01,136.0,389.0,735425.0,1073.0,ANGELINA
2007-12-01,132.0,224.0,815280.0,986.0,ANGELINA
2008-01-01,158.0,123.0,834959.0,1000.0,ANGELINA
2008-02-01,293.0,271.0,881831.0,1722.0,ANGELINA
2008-03-01,80.0,132.0,937879.0,1639.0,ANGELINA
2008-04-01,158.0,45.0,903682.0,1205.0,ANGELINA
2008-05-01,204.0,217.0,1051685.0,1713.0,ANGELINA
2008-06-01,317.0,686.0,1289997.0,2374.0,ANGELINA
2008-07-01,27.0,100.0,1431341.0,1868.0,ANGELINA
2008-08-01,184.0,1.0,1342085.0,2095.0,ANGELINA
2008-09-01,236.0,1704.0,1338721.0,2540.0,ANGELINA
2008-10-01,164.0,487.0,1335906.0,2279.0,ANGELINA
2008-11-01,166.0,169.0,1306510.0,1478.0,ANGELINA
2008-12-01,189.0,1.0,1291683.0,1559.0,ANGELINA
2009-01-01,189.0,843.0,1433945.0,2441.0,ANGELINA
2009-02-01,35.0,444.0,1515994.0,1489.0,ANGELINA
2009-03-01,18.0,456.0,1720156.0,1926.0,ANGELINA
2009-04-01,44.0,788.0,1588487.0,1325.0,ANGELINA
2009-05-01,33.0,542.0,1417038.0,1944.0,ANGELINA
2009-06-01,51.0,744.0,1226352.0,1492.0,ANGELINA
2009-07-01,46.0,580.0,1235478.0,918.0,ANGELINA
2009-08-01,20.0,622.0,1237204.0,1088.0,ANGELINA
2009-09-01,48.0,594.0,1173271.0,1434.0,ANGELINA
2009-10-01,19.0,488.0,1104962.0,761.0,ANGELINA
2009-11-01,46.0,324.0,1007063.0,1068.0,ANGELINA
2009-12-01,15.0,247.0,993191.0,671.0,ANGELINA
2010-01-01,32.0,272.0,954003.0,1310.0,ANGELINA
2010-02-01,50.0,170.0,851511.0,537.0,ANGELINA
2010-03-01,18.0,469.0,1018669.0,1673.0,ANGELINA
2010-04-01,721.0,8398.0,939148.0,1044.0,ANGELINA
2010-05-01,558.0,5684.0,915936.0,1477.0,ANGELINA
2010-06-01,147.0,1194.0,875298.0,877.0,ANGELINA
2010-07-01,245.0,1590.0,873592.0,548.0,ANGELINA
2010-08-01,461.0,1590.0,853124.0,795.0,ANGELINA
2010-09-01,323.0,2382.0,790597.0,813.0,ANGELINA
2010-10-01,281.0,871.0,929729.0,985.0,ANGELINA
2010-11-01,249.0,1491.0,979677.0,799.0,ANGELINA
2010-12-01,301.0,2491.0,863467.0,480.0,ANGELINA
2011-01-01,145.0,1155.0,629475.0,567.0,ANGELINA
2011-02-01,209.0,54.0,667667.0,533.0,ANGELINA
2011-03-01,235.0,18.0,765643.0,942.0,ANGELINA
2011-04-01,261.0,666.0,654876.0,571.0,ANGELINA
2011-05-01,204.0,4338.0,681515.0,829.0,ANGELINA
2011-06-01,164.0,2468.0,643562.0,398.0,ANGELINA
2011-07-01,152.0,3892.0,675265.0,472.0,ANGELINA
2011-08-01,132.0,3149.0,610144.0,857.0,ANGELINA
2011-09-01,68.0,1738.0,642167.0,411.0,ANGELINA
2011-10-01,123.0,2439.0,648986.0,345.0,ANGELINA
2011-11-01,88.0,2170.0,675600.0,534.0,ANGELINA
2011-12-01,140.0,4819.0,679231.0,474.0,ANGELINA
2012-01-01,160.0,2895.0,641987.0,745.0,ANGELINA
2012-02-01,79.0,1699.0,567054.0,516.0,ANGELINA
2012-03-01,103.0,1597.0,1011760.0,554.0,ANGELINA
2012-04-01,133.0,1741.0,1167449.0,557.0,ANGELINA
2012-05-01,143.0,1513.0,1168520.0,290.0,ANGELINA
2012-06-01,67.0,228.0,1090274.0,393.0,ANGELINA
2012-07-01,69.0,1292.0,1081720.0,337.0,ANGELINA
2012-08-01,4.0,1.0,984433.0,751.0,ANGELINA
2012-09-01,1.0,1.0,851006.0,359.0,ANGELINA
2012-10-01,1.0,1.0,968664.0,174.0,ANGELINA
2012-11-01,1.0,1.0,883927.0,463.0,ANGELINA
2012-12-01,1.0,1.0,863106.0,479.0,ANGELINA
2013-01-01,1.0,1.0,863681.0,379.0,ANGELINA
2013-02-01,1.0,1.0,762350.0,320.0,ANGELINA
2013-03-01,1.0,1.0,805704.0,479.0,ANGELINA
2013-04-01,1.0,1.0,764297.0,879.0,ANGELINA
2013-05-01,1.0,1.0,950352.0,891.0,ANGELINA
2013-06-01,1.0,1.0,850928.0,392.0,ANGELINA
2013-07-01,1.0,1.0,818591.0,720.0,ANGELINA
2013-08-01,1.0,1.0,762426.0,730.0,ANGELINA
